set: 0, left: 0, right: -0.0012401

set: 2.5, left: -2.50707, right: 2.50335

set: 2.5, left: -2.50005, right: 2.50914

set: 2.5, left: -2.51203, right: 2.50997

set: 2.5, left: -2.50873, right: 2.49881

set: 2.5, left: -2.51493, right: 2.49963

set: 2.5, left: -2.51327, right: 2.50501

set: 2.5, left: -2.50955, right: 2.50914

set: 2.5, left: -2.51038, right: 2.50418

set: 2.5, left: -2.50459, right: 2.50914

set: 2.5, left: -2.5079, right: 2.50129

set: 2.5, left: -2.5017, right: 2.50831

set: 2.5, left: -2.50459, right: 2.50666

set: 2.5, left: -2.50955, right: 2.50335

set: 2.5, left: -2.51741, right: 2.50501

set: 2.5, left: -2.51203, right: 2.49963

set: 2.5, left: -2.50873, right: 2.50501

set: 2.5, left: -2.50955, right: 2.50666

set: 2.5, left: -2.50542, right: 2.50914

set: 2.5, left: -2.50707, right: 2.50418

set: 2.5, left: -2.50253, right: 2.50583

set: 2.5, left: -2.50707, right: 2.50418

set: 2.5, left: -2.50542, right: 2.50583

set: 2.5, left: -2.50625, right: 2.50583

set: 2.5, left: -2.51906, right: 2.50129

set: 2.5, left: -2.51038, right: 2.50501

set: 2.5, left: -2.50955, right: 2.50335

set: 2.5, left: -2.50542, right: 2.50666

set: 2.5, left: -2.50542, right: 2.50997

set: 2.5, left: -2.50377, right: 2.50666

set: 2.5, left: -2.50955, right: 2.50501

set: 2.5, left: -2.50377, right: 2.50211

set: 2.5, left: -2.5079, right: 2.50418

set: 2.5, left: -2.51823, right: 2.50211

set: 2.5, left: -2.50955, right: 2.50666

set: 2.5, left: -2.51038, right: 2.50501

set: 2.5, left: -2.50873, right: 2.50583

set: 2.5, left: -2.50542, right: 2.51162

set: 2.5, left: -2.50377, right: 2.50666

set: 2.5, left: -2.50253, right: 2.50418

set: 2.5, left: -2.50253, right: 2.50501

set: 2.5, left: -2.51038, right: 2.50418

set: 2.5, left: -2.51741, right: 2.50418

set: 2.5, left: -2.51038, right: 2.49963

set: 2.5, left: -2.51327, right: 2.50583

set: 2.5, left: -2.50707, right: 2.50583

set: 2.5, left: -2.50253, right: 2.51451

set: 2.5, left: -2.50459, right: 2.50666

set: 2.5, left: -2.50253, right: 2.50335

set: 2.5, left: -2.5079, right: 2.50501

set: 2.5, left: -2.50625, right: 2.50211

set: 2.5, left: -2.51038, right: 2.50501

set: 2.5, left: -2.51203, right: 2.49881

set: 2.5, left: -2.51493, right: 2.50501

set: 2.5, left: -2.50625, right: 2.50418

set: 2.5, left: -2.50253, right: 2.50335

set: 2.5, left: -2.50377, right: 2.51617

set: 2.5, left: -2.50005, right: 2.50749

set: 2.5, left: -2.50873, right: 2.50583

set: 2.5, left: -2.51038, right: 2.50335

set: 2.5, left: -2.51121, right: 2.50129

set: 2.5, left: -2.51327, right: 2.50335

set: 2.5, left: -2.51203, right: 2.50914

set: 2.5, left: -2.51493, right: 2.50335

set: 2.5, left: -2.50542, right: 2.50335

set: 2.5, left: -2.50253, right: 2.51079

set: 2.5, left: -2.50253, right: 2.50583

set: 2.5, left: -2.50873, right: 2.50914

set: 2.5, left: -2.51327, right: 2.50129

set: 2.5, left: -2.51203, right: 2.50211

set: 2.5, left: -2.5141, right: 2.49881

set: 2.5, left: -2.5141, right: 2.49881

set: 2.5, left: -2.51203, right: 2.50997

set: 2.5, left: -2.50377, right: 2.50211

set: 2.5, left: -2.50459, right: 2.50749

set: 2.5, left: -2.5017, right: 2.50831

set: 2.5, left: -2.49839, right: 2.50501

set: 2.5, left: -2.51121, right: 2.49881

set: 2.5, left: -2.51121, right: 2.50583

set: 2.5, left: -2.51203, right: 2.49881

set: 2.5, left: -2.51203, right: 2.50046

set: 2.5, left: -2.51121, right: 2.50997

set: 2.5, left: -2.50459, right: 2.50129

set: 2.5, left: -2.50707, right: 2.51079

set: 2.5, left: -2.50087, right: 2.50583

set: 2.5, left: -2.50005, right: 2.50749

set: 2.5, left: -2.51203, right: 2.50914

set: 2.5, left: -2.50873, right: 2.49715

set: 2.5, left: -2.5141, right: 2.50666

set: 2.5, left: -2.51327, right: 2.50046

set: 2.5, left: -2.50955, right: 2.50335

set: 2.5, left: -2.51038, right: 2.50997

set: 2.5, left: -2.50542, right: 2.50129

set: 2.5, left: -2.50873, right: 2.50211

set: 2.5, left: -2.50087, right: 2.50914

set: 2.5, left: -2.50955, right: 2.50997

set: 2.5, left: -2.50707, right: 2.49963

set: 2.5, left: -2.51741, right: 2.50583

set: 2.5, left: -2.51203, right: 2.49881

set: 2.5, left: -2.50873, right: 2.50501

set: 2.5, left: -2.50955, right: 2.50749

set: 2.5, left: -2.50542, right: 2.50418

set: 2.5, left: -2.5079, right: 2.50914

set: 2.5, left: -2.50253, right: 2.50129

set: 2.5, left: -2.50707, right: 2.50749

set: 2.5, left: -2.50707, right: 2.50666

set: 2.5, left: -2.51823, right: 2.50418

set: 2.5, left: -2.51823, right: 2.50501

set: 2.5, left: -2.50955, right: 2.49963

set: 2.5, left: -2.51038, right: 2.50418

set: 2.5, left: -2.50542, right: 2.50666

set: 2.5, left: -2.50459, right: 2.50914

set: 2.5, left: -2.50377, right: 2.50335

set: 2.5, left: -2.50955, right: 2.50501

set: 2.5, left: -2.50459, right: 2.50335

set: 2.5, left: -2.5079, right: 2.50583

set: 2.5, left: -2.51906, right: 2.50501

set: 2.5, left: -2.51038, right: 2.50129

set: 2.5, left: -2.51038, right: 2.50501

set: 2.5, left: -2.50459, right: 2.50211

set: 2.5, left: -2.50377, right: 2.50914

set: 2.5, left: -2.50253, right: 2.50666

set: 2.5, left: -2.50873, right: 2.50418

set: 2.5, left: -2.50377, right: 2.50211

set: 2.5, left: -2.50955, right: 2.50418

set: 2.5, left: -2.51823, right: 2.50335

set: 2.5, left: -2.51121, right: 2.50129

set: 2.5, left: -2.51203, right: 2.50666

set: 2.5, left: -2.50707, right: 2.50418

set: 2.5, left: -2.50377, right: 2.50583

set: 2.5, left: -2.50377, right: 2.51079

set: 2.5, left: -2.50873, right: 2.50666

set: 2.5, left: -2.50625, right: 2.50418

set: 2.5, left: -2.51121, right: 2.50501

set: 2.5, left: -2.51493, right: 2.50418

set: 2.5, left: -2.51203, right: 2.49881

set: 2.5, left: -2.51493, right: 2.50583

set: 2.5, left: -2.50625, right: 2.50583

set: 2.5, left: -2.50253, right: 2.50583

set: 2.5, left: -2.50377, right: 2.51451

set: 2.5, left: -2.50087, right: 2.50583

set: 2.5, left: -2.50873, right: 2.50335

set: 2.5, left: -2.51038, right: 2.50418

set: 2.5, left: -2.5141, right: 2.50211

set: 2.5, left: -2.51327, right: 2.50501

set: 2.5, left: -2.5141, right: 2.49798

set: 2.5, left: -2.50542, right: 2.50501

set: 2.5, left: -2.50377, right: 2.50418

set: 2.5, left: -2.50253, right: 2.50335

set: 2.5, left: -2.49839, right: 2.51534

set: 2.5, left: -2.50873, right: 2.50583

set: 2.5, left: -2.51203, right: 2.50211

set: 2.5, left: -2.51203, right: 2.50129

set: 2.5, left: -2.5141, right: 2.50211

set: 2.5, left: -2.51327, right: 2.49881

set: 2.5, left: -2.51327, right: 2.50831

set: 2.5, left: -2.50542, right: 2.50211

set: 2.5, left: -2.50253, right: 2.50335

set: 2.5, left: -2.49839, right: 2.51079

set: 2.5, left: -2.51038, right: 2.50583

set: 2.5, left: -2.51121, right: 2.50914

set: 2.5, left: -2.51203, right: 2.50129

set: 2.5, left: -2.51327, right: 2.50335

set: 2.5, left: -2.51327, right: 2.49963

set: 2.5, left: -2.51121, right: 2.50997

set: 2.5, left: -2.50253, right: 2.50211

set: 2.5, left: -2.50707, right: 2.50749

set: 2.5, left: -2.50005, right: 2.50749

set: 2.5, left: -2.51203, right: 2.50583

set: 2.5, left: -2.50873, right: 2.51079

set: 2.5, left: -2.5141, right: 2.49881

set: 2.5, left: -2.51203, right: 2.50583

set: 2.5, left: -2.51038, right: 2.49881

set: 2.5, left: -2.51038, right: 2.49963

set: 2.5, left: -2.50542, right: 2.50997

set: 2.5, left: -2.50873, right: 2.50046

set: 2.5, left: -2.50087, right: 2.51079

set: 2.5, left: -2.5017, right: 2.50501

set: 2.5, left: -2.50955, right: 2.50749

set: 2.5, left: -2.50707, right: 2.50997

set: 2.5, left: -2.51658, right: 2.49715

set: 2.5, left: -2.51327, right: 2.49963

set: 2.5, left: -2.50873, right: 2.50335

set: 2.5, left: -2.50459, right: 2.50914

set: 2.5, left: -2.50707, right: 2.50129

set: 2.5, left: -2.50253, right: 2.50997

set: 2.5, left: -2.50707, right: 2.50211

set: 2.5, left: -2.50707, right: 2.50831

set: 2.5, left: -2.50625, right: 2.50914

set: 2.5, left: -2.51823, right: 2.49963

set: 2.5, left: -2.51121, right: 2.50501

set: 2.5, left: -2.50955, right: 2.49881

set: 2.5, left: -2.50955, right: 2.50749

set: 2.5, left: -2.50542, right: 2.50501

set: 2.5, left: -2.50253, right: 2.50501

set: 2.5, left: -2.5079, right: 2.50046

set: 2.5, left: -2.50459, right: 2.50666

set: 2.5, left: -2.50707, right: 2.50666

set: 2.5, left: -2.51906, right: 2.50418

set: 2.5, left: -2.51038, right: 2.50583

set: 2.5, left: -2.51038, right: 2.49963

set: 2.5, left: -2.50873, right: 2.50418

set: 2.5, left: -2.50459, right: 2.50418

set: 2.5, left: -2.50377, right: 2.50583

set: 2.5, left: -2.50873, right: 2.50914

set: 2.5, left: -2.50377, right: 2.50501

set: 2.5, left: -2.50955, right: 2.50211

set: 2.5, left: -2.51741, right: 2.50501

set: 2.5, left: -2.51038, right: 2.50418

set: 2.5, left: -2.51203, right: 2.50129

set: 2.5, left: -2.50625, right: 2.50583

set: 2.5, left: -2.50377, right: 2.50211

set: 2.5, left: -2.50377, right: 2.50583

set: 2.5, left: -2.50253, right: 2.50914

set: 2.5, left: -2.50873, right: 2.50666

set: 2.5, left: -2.50542, right: 2.50501

set: 2.5, left: -2.51493, right: 2.50335

set: 2.5, left: -2.51121, right: 2.50335

set: 2.5, left: -2.5141, right: 2.50046

set: 2.5, left: -2.50625, right: 2.50666

set: 2.5, left: -2.50253, right: 2.50418

set: 2.5, left: -2.50377, right: 2.50583

set: 2.5, left: -2.50005, right: 2.51162

set: 2.5, left: -2.50873, right: 2.50666

set: 2.5, left: -2.50955, right: 2.50418

set: 2.5, left: -2.51121, right: 2.50501

set: 2.5, left: -2.5141, right: 2.50418

set: 2.5, left: -2.51203, right: 2.50418

set: 2.5, left: -2.51493, right: 2.49798

set: 2.5, left: -2.50253, right: 2.50501

set: 2.5, left: -2.50377, right: 2.50501

set: 2.5, left: -2.49839, right: 2.50501

set: 2.5, left: -2.5079, right: 2.50666

set: 2.5, left: -2.51203, right: 2.50335

set: 2.5, left: -2.51203, right: 2.50418

set: 2.5, left: -2.51327, right: 2.50211

set: 2.5, left: -2.51327, right: 2.50501

set: 2.5, left: -2.51327, right: 2.49881

set: 2.5, left: -2.50253, right: 2.50583

set: 2.5, left: -2.50459, right: 2.50418

set: 2.5, left: -2.50253, right: 2.50335

set: 2.5, left: -2.49839, right: 2.51534

set: 2.5, left: -2.50955, right: 2.50749

set: 2.5, left: -2.51203, right: 2.50666

set: 2.5, left: -2.51327, right: 2.50211

set: 2.5, left: -2.51327, right: 2.50129

set: 2.5, left: -2.51121, right: 2.50211

set: 2.5, left: -2.50253, right: 2.49881

set: 2.5, left: -2.50625, right: 2.50914

set: 2.5, left: -2.50087, right: 2.50418

set: 2.5, left: -2.49922, right: 2.51162

set: 2.5, left: -2.51121, right: 2.50666

set: 2.5, left: -2.50955, right: 2.50914

set: 2.5, left: -2.51327, right: 2.50129

set: 2.5, left: -2.51327, right: 2.50335

set: 2.5, left: -2.51038, right: 2.49881

set: 2.5, left: -2.51038, right: 2.49881

set: 2.5, left: -2.50377, right: 2.51079

set: 2.5, left: -2.5079, right: 2.50335

set: 2.5, left: -2.5017, right: 2.50831

set: 2.5, left: -2.51038, right: 2.50831

set: 2.5, left: -2.5079, right: 2.50666

set: 2.5, left: -2.51658, right: 2.50997

set: 2.5, left: -2.51203, right: 2.49963

set: 2.5, left: -2.50873, right: 2.49963

set: 2.5, left: -2.50955, right: 2.50046

set: 2.5, left: -2.50542, right: 2.50914

set: 2.5, left: -2.5079, right: 2.50129

set: 2.5, left: -2.50253, right: 2.51079

set: 2.5, left: -2.50707, right: 2.50583

set: 2.5, left: -2.50542, right: 2.50831

set: 2.5, left: -2.51741, right: 2.50997

set: 2.5, left: -2.51121, right: 2.49798

set: 2.5, left: -2.50873, right: 2.50666

set: 2.5, left: -2.50955, right: 2.49963

set: 2.5, left: -2.50542, right: 2.50418

set: 2.5, left: -2.50542, right: 2.50997

set: 2.5, left: -2.50253, right: 2.50211

set: 2.5, left: -2.5079, right: 2.50211

set: 2.5, left: -2.50459, right: 2.50914

set: 2.5, left: -2.50625, right: 2.50914

set: 2.5, left: -2.51906, right: 2.50046

set: 2.5, left: -2.50955, right: 2.50501

set: 2.5, left: -2.50955, right: 2.49881

set: 2.5, left: -2.50459, right: 2.50501

set: 2.5, left: -2.50459, right: 2.50749

set: 2.5, left: -2.50253, right: 2.50583

set: 2.5, left: -2.50873, right: 2.50914

set: 2.5, left: -2.50377, right: 2.50129

set: 2.5, left: -2.50955, right: 2.50666

set: 2.5, left: -2.51741, right: 2.50666

set: 2.5, left: -2.50955, right: 2.50501

set: 2.5, left: -2.51121, right: 2.50046

set: 2.5, left: -2.50707, right: 2.50418

set: 2.5, left: -2.50377, right: 2.50335

set: 2.5, left: -2.50377, right: 2.50666

set: 2.5, left: -2.5079, right: 2.50997

set: 2.5, left: -2.50542, right: 2.50501

set: 2.5, left: -2.51038, right: 2.50583

set: 2.5, left: -2.51575, right: 2.50211

set: 2.5, left: -2.51121, right: 2.50501

set: 2.5, left: -2.5141, right: 2.50501

set: 2.5, left: -2.50625, right: 2.50211

set: 2.5, left: -2.5017, right: 2.50583

set: 2.5, left: -2.50253, right: 2.50335

set: 2.5, left: -2.50087, right: 2.50997

set: 2.5, left: -2.5079, right: 2.50749

set: 2.5, left: -2.51038, right: 2.50501

set: 2.5, left: -2.51327, right: 2.50335

set: 2.5, left: -2.51203, right: 2.50418

set: 2.5, left: -2.5141, right: 2.50335

set: 2.5, left: -2.50542, right: 2.50046

set: 2.5, left: -2.50253, right: 2.50666

set: 2.5, left: -2.50253, right: 2.50501

set: 2.5, left: -2.49839, right: 2.50666

set: 2.5, left: -2.5079, right: 2.51162

set: 2.5, left: -2.51203, right: 2.50666

set: 2.5, left: -2.51121, right: 2.50418

set: 2.5, left: -2.51327, right: 2.50583

set: 2.5, left: -2.51327, right: 2.50418

set: 2.5, left: -2.50377, right: 2.49798

set: 2.5, left: -2.50459, right: 2.50501

set: 2.5, left: -2.5017, right: 2.50583

set: 2.5, left: -2.49757, right: 2.50501

set: 2.5, left: -2.50955, right: 2.51617

set: 2.5, left: -2.51038, right: 2.50666

set: 2.5, left: -2.51121, right: 2.50418

set: 2.5, left: -2.51327, right: 2.50418

set: 2.5, left: -2.51203, right: 2.50211

set: 2.5, left: -2.50253, right: 2.50501

set: 2.5, left: -2.50542, right: 2.49881

set: 2.5, left: -2.50005, right: 2.50418

set: 2.5, left: -2.49839, right: 2.50335

set: 2.5, left: -2.51121, right: 2.51534

set: 2.5, left: -2.50955, right: 2.50749

set: 2.5, left: -2.51203, right: 2.50749

set: 2.5, left: -2.51327, right: 2.50211

set: 2.5, left: -2.51038, right: 2.50129

set: 2.5, left: -2.51038, right: 2.50046

set: 2.5, left: -2.50377, right: 2.49881

set: 2.5, left: -2.50005, right: 2.50997

set: 2.5, left: -2.50005, right: 2.50418

set: 2.5, left: -2.51038, right: 2.50501

set: 2.5, left: -2.50707, right: 2.51079

set: 2.5, left: -2.51493, right: 2.50583

set: 2.5, left: -2.51203, right: 2.50046

set: 2.5, left: -2.5079, right: 2.50418

set: 2.5, left: -2.50873, right: 2.49963

set: 2.5, left: -2.50459, right: 2.49881

set: 2.5, left: -2.50707, right: 2.51079

set: 2.5, left: -2.5017, right: 2.50335

set: 2.5, left: -2.50459, right: 2.50914

set: 2.5, left: -2.5079, right: 2.50749

set: 2.5, left: -2.51741, right: 2.50583

set: 2.5, left: -2.51121, right: 2.50997

set: 2.5, left: -2.5079, right: 2.49798

set: 2.5, left: -2.50955, right: 2.50666

set: 2.5, left: -2.50459, right: 2.49963

set: 2.5, left: -2.50542, right: 2.50129

set: 2.5, left: -2.5017, right: 2.50129

set: 2.5, left: -2.5079, right: 2.51079

set: 2.5, left: -2.50459, right: 2.50501

set: 2.5, left: -2.50625, right: 2.50831

set: 2.5, left: -2.51823, right: 2.50997

set: 2.5, left: -2.50955, right: 2.49715

set: 2.5, left: -2.50955, right: 2.50583

set: 2.5, left: -2.50459, right: 2.49881

set: 2.5, left: -2.50459, right: 2.50335

set: 2.5, left: -2.5017, right: 2.50914

set: 2.5, left: -2.50873, right: 2.50211

set: 2.5, left: -2.50377, right: 2.50914

set: 2.5, left: -2.5079, right: 2.50211

set: 2.5, left: -2.51823, right: 2.50831

set: 2.5, left: -2.50955, right: 2.50914

set: 2.5, left: -2.50955, right: 2.50501

set: 2.5, left: -2.50707, right: 2.49881

set: 2.5, left: -2.50377, right: 2.50418

set: 2.5, left: -2.50253, right: 2.50666

set: 2.5, left: -2.5079, right: 2.50583

set: 2.5, left: -2.50253, right: 2.50997

set: 2.5, left: -2.50955, right: 2.50129

set: 2.5, left: -2.51658, right: 2.50666

set: 2.5, left: -2.51038, right: 2.50501

set: 2.5, left: -2.51327, right: 2.50501

set: 2.5, left: -2.50625, right: 2.50583

set: 2.5, left: -2.5017, right: 2.50046

set: 2.5, left: -2.50253, right: 2.50418

set: 2.5, left: -2.50087, right: 2.50335

set: 2.5, left: -2.5079, right: 2.50666

set: 2.5, left: -2.50707, right: 2.50583

set: 2.5, left: -2.51038, right: 2.50501

set: 2.5, left: -2.5141, right: 2.50211

set: 2.5, left: -2.51121, right: 2.50501

set: 2.5, left: -2.5141, right: 2.50418

set: 2.5, left: -2.5017, right: 2.50129

set: 2.5, left: -2.50253, right: 2.50583

set: 2.5, left: -2.49839, right: 2.50211

set: 2.5, left: -2.5079, right: 2.50583

set: 2.5, left: -2.50955, right: 2.50997

set: 2.5, left: -2.51038, right: 2.50666

set: 2.5, left: -2.51327, right: 2.50501

set: 2.5, left: -2.51121, right: 2.50335

set: 2.5, left: -2.51327, right: 2.50335

set: 2.5, left: -2.50459, right: 2.50211

set: 2.5, left: -2.50253, right: 2.50666

set: 2.5, left: -2.5017, right: 2.50501

set: 2.5, left: -2.49757, right: 2.50666

set: 2.5, left: -2.51121, right: 2.51286

set: 2.5, left: -2.51121, right: 2.50666

set: 2.5, left: -2.51327, right: 2.50418

set: 2.5, left: -2.51203, right: 2.50501

set: 2.5, left: -2.51121, right: 2.50335

set: 2.5, left: -2.50253, right: 2.50418

set: 2.5, left: -2.50377, right: 2.49798

set: 2.5, left: -2.5017, right: 2.50501

set: 2.5, left: -2.49757, right: 2.50501

set: 2.5, left: -2.51038, right: 2.51534

set: 2.5, left: -2.51038, right: 2.50666

set: 2.5, left: -2.51203, right: 2.50418

set: 2.5, left: -2.51327, right: 2.50335

set: 2.5, left: -2.51038, right: 2.50211

set: 2.5, left: -2.50253, right: 2.50501

set: 2.5, left: -2.50625, right: 2.49881

set: 2.5, left: -2.50005, right: 2.50666

set: 2.5, left: -2.50005, right: 2.50335

set: 2.5, left: -2.51121, right: 2.50335

set: 2.5, left: -2.5079, right: 2.51369

set: 2.5, left: -2.5141, right: 2.50749

set: 2.5, left: -2.51121, right: 2.50749

set: 2.5, left: -2.50955, right: 2.50211

set: 2.5, left: -2.50459, right: 2.50129

set: 2.5, left: -2.50873, right: 2.50046

set: 2.5, left: -2.50005, right: 2.50997

set: 2.5, left: -2.50253, right: 2.50335

set: 2.5, left: -2.50873, right: 2.50501

set: 2.5, left: -2.50625, right: 2.50997

set: 2.5, left: -2.51741, right: 2.50583

set: 2.5, left: -2.51203, right: 2.50997

set: 2.5, left: -2.5079, right: 2.50046

set: 2.5, left: -2.50955, right: 2.50335

set: 2.5, left: -2.50459, right: 2.49715

set: 2.5, left: -2.50625, right: 2.4955

set: 2.5, left: -2.49591, right: 2.49963

set: 2.5, left: -2.47152, right: 2.4616

set: 2.5, left: -2.40663, right: 2.43763

set: 2.5, left: -2.39216, right: 2.38637

set: 2.5, left: -2.38265, right: 2.38637

set: 2.5, left: -2.38678, right: 2.38637

set: 2.5, left: -2.39298, right: 2.38554

set: 2.5, left: -2.38141, right: 2.3872

set: 2.5, left: -2.38596, right: 2.381

set: 2.5, left: -2.3843, right: 2.38968

set: 2.5, left: -2.38265, right: 2.38968

set: 2.5, left: -2.39298, right: 2.3872

set: 2.5, left: -2.39546, right: 2.39918

set: 2.5, left: -2.39877, right: 2.39174

set: 2.5, left: -2.39794, right: 2.39092

set: 2.5, left: -2.39712, right: 2.39092

set: 2.5, left: -2.39298, right: 2.3934

set: 2.5, left: -2.39381, right: 2.39174

set: 2.5, left: -2.39216, right: 2.39257

set: 2.5, left: -2.38844, right: 2.3934

set: 2.5, left: -2.39794, right: 2.39505

set: 2.5, left: -2.39546, right: 2.40208

set: 2.5, left: -2.39794, right: 2.39505

set: 2.5, left: -2.40828, right: 2.40042

set: 2.5, left: -2.40167, right: 2.40373

set: 2.5, left: -2.40167, right: 2.38968

set: 2.5, left: -2.39546, right: 2.40042

set: 2.5, left: -2.39877, right: 2.3934

set: 2.5, left: -2.39629, right: 2.3934

set: 2.5, left: -2.39794, right: 2.39753

set: 2.5, left: -2.40249, right: 2.40373

set: 2.5, left: -2.40167, right: 2.40787

set: 2.5, left: -2.41035, right: 2.40208

set: 2.5, left: -2.40745, right: 2.40373

set: 2.5, left: -2.40663, right: 2.40291

set: 2.5, left: -2.39877, right: 2.39918

set: 2.5, left: -2.40167, right: 2.40125

set: 2.5, left: -2.39794, right: 2.3967

set: 2.5, left: -2.39546, right: 2.40373

set: 2.5, left: -2.40745, right: 2.40373

set: 2.5, left: -2.40828, right: 2.40373

set: 2.5, left: -2.41035, right: 2.40539

set: 2.5, left: -2.41365, right: 2.40373

set: 2.5, left: -2.412, right: 2.40373

set: 2.5, left: -2.412, right: 2.40704

set: 2.5, left: -2.4058, right: 2.40456

set: 2.5, left: -2.40332, right: 2.40456

set: 2.5, left: -2.40084, right: 2.40539

set: 2.5, left: -2.41035, right: 2.40539

set: 2.5, left: -2.40745, right: 2.40704

set: 2.5, left: -2.412, right: 2.41324

set: 2.5, left: -2.42068, right: 2.40621

set: 2.5, left: -2.41283, right: 2.41159

set: 2.5, left: -2.41365, right: 2.41324

set: 2.5, left: -2.41117, right: 2.41159

set: 2.5, left: -2.40745, right: 2.40208

set: 2.5, left: -2.40911, right: 2.40539

set: 2.5, left: -2.40745, right: 2.41655

set: 2.5, left: -2.41117, right: 2.40704

set: 2.5, left: -2.412, right: 2.41489

set: 2.5, left: -2.42068, right: 2.41489

set: 2.5, left: -2.41531, right: 2.41324

set: 2.5, left: -2.41613, right: 2.41489

set: 2.5, left: -2.41779, right: 2.40993

set: 2.5, left: -2.40911, right: 2.41076

set: 2.5, left: -2.41365, right: 2.41159

set: 2.5, left: -2.41035, right: 2.40373

set: 2.5, left: -2.40828, right: 2.41407

set: 2.5, left: -2.41779, right: 2.41241

set: 2.5, left: -2.41861, right: 2.42275

set: 2.5, left: -2.42233, right: 2.41489

set: 2.5, left: -2.42068, right: 2.41241

set: 2.5, left: -2.42233, right: 2.41241

set: 2.5, left: -2.41448, right: 2.41324

set: 2.5, left: -2.41283, right: 2.41159

set: 2.5, left: -2.41283, right: 2.41324

set: 2.5, left: -2.40911, right: 2.41572

set: 2.5, left: -2.41985, right: 2.41489

set: 2.5, left: -2.42151, right: 2.42109

set: 2.5, left: -2.42316, right: 2.41655

set: 2.5, left: -2.42729, right: 2.41944

set: 2.5, left: -2.42399, right: 2.41572

set: 2.5, left: -2.41861, right: 2.41572

set: 2.5, left: -2.41861, right: 2.4182

set: 2.5, left: -2.41613, right: 2.41407

set: 2.5, left: -2.41531, right: 2.42027

set: 2.5, left: -2.42316, right: 2.4182

set: 2.5, left: -2.41861, right: 2.41655

set: 2.5, left: -2.42316, right: 2.4244

set: 2.5, left: -2.43267, right: 2.41655

set: 2.5, left: -2.42481, right: 2.42275

set: 2.5, left: -2.42564, right: 2.42605

set: 2.5, left: -2.41985, right: 2.41241

set: 2.5, left: -2.42151, right: 2.41407

set: 2.5, left: -2.41861, right: 2.41572

set: 2.5, left: -2.42233, right: 2.42771

set: 2.5, left: -2.42316, right: 2.41944

set: 2.5, left: -2.42316, right: 2.4244

set: 2.5, left: -2.43349, right: 2.42688

set: 2.5, left: -2.42729, right: 2.42523

set: 2.5, left: -2.42812, right: 2.42192

set: 2.5, left: -2.43019, right: 2.42192

set: 2.5, left: -2.42068, right: 2.42027

set: 2.5, left: -2.42481, right: 2.42192

set: 2.5, left: -2.41861, right: 2.41489

set: 2.5, left: -2.42936, right: 2.42523

set: 2.5, left: -2.42936, right: 2.4244

set: 2.5, left: -2.43267, right: 2.43391

set: 2.5, left: -2.43267, right: 2.42523

set: 2.5, left: -2.43184, right: 2.42275

set: 2.5, left: -2.43267, right: 2.42357

set: 2.5, left: -2.42399, right: 2.42275

set: 2.5, left: -2.42481, right: 2.42192

set: 2.5, left: -2.42068, right: 2.42192

set: 2.5, left: -2.42068, right: 2.42523

set: 2.5, left: -2.43101, right: 2.42771

set: 2.5, left: -2.43267, right: 2.42771

set: 2.5, left: -2.43349, right: 2.43225

set: 2.5, left: -2.43432, right: 2.42688

set: 2.5, left: -2.43515, right: 2.42771

set: 2.5, left: -2.42729, right: 2.42523

set: 2.5, left: -2.42729, right: 2.42688

set: 2.5, left: -2.42564, right: 2.4244

set: 2.5, left: -2.42399, right: 2.4306

set: 2.5, left: -2.43267, right: 2.42688

set: 2.5, left: -2.43019, right: 2.42895

set: 2.5, left: -2.43432, right: 2.43391

set: 2.5, left: -2.44135, right: 2.42688

set: 2.5, left: -2.43515, right: 2.43225

set: 2.5, left: -2.43267, right: 2.43308

set: 2.5, left: -2.43019, right: 2.42109

set: 2.5, left: -2.42936, right: 2.43143

set: 2.5, left: -2.42812, right: 2.42192

set: 2.5, left: -2.43432, right: 2.43556

set: 2.5, left: -2.43101, right: 2.42688

set: 2.5, left: -2.43432, right: 2.43556

set: 2.5, left: -2.44466, right: 2.43143

set: 2.5, left: -2.4368, right: 2.43763

set: 2.5, left: -2.43597, right: 2.42605

set: 2.5, left: -2.4368, right: 2.43225

set: 2.5, left: -2.43184, right: 2.42895

